symbol,sector,industry,exchange,market_cap_B
VERA,Healthcare,Biotechnology,NGM,2.36
UTF,Financial Services,Asset Management,NYQ,2.36
WB,Communication Services,Internet Content & Information,NMS,2.36
FLNC,Utilities,Utilities - Renewable,NMS,2.36
HCM,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,2.35
MIRM,Healthcare,Biotechnology,NGM,2.35
RNW,Utilities,Utilities - Renewable,NMS,2.35
SDRL,Energy,Oil & Gas Drilling,NYQ,2.34
VTMX,Real Estate,Real Estate - Development,NYQ,2.34
WSBC,Financial Services,Banks - Regional,NMS,2.34
YY,Communication Services,Internet Content & Information,NMS,2.33
PAGS,Technology,Software - Infrastructure,NYQ,2.32
VC,Consumer Cyclical,Auto Parts,NMS,2.32
PWP,Financial Services,Capital Markets,NMS,2.32
NATL,Technology,Software - Application,NYQ,2.31
SPB,Consumer Defensive,Household & Personal Products,NYQ,2.31
VICR,Technology,Electronic Components,NMS,2.31
CGON,Healthcare,Biotechnology,NMS,2.3
VSH,Technology,Semiconductors,NYQ,2.3
ZD,Communication Services,Advertising Agencies,NMS,2.3
INTR,Financial Services,Banks - Regional,NMS,2.3
IVT,Real Estate,REIT - Retail,NYQ,2.29
ADUS,Healthcare,Medical Care Facilities,NMS,2.29
ADX,Financial Services,Asset Management,NYQ,2.29
ZGN,Consumer Cyclical,Apparel Manufacturing,NYQ,2.29
TRMK,Financial Services,Banks - Regional,NMS,2.29
CERT,Healthcare,Health Information Services,NMS,2.29
JBLU,Industrials,Airlines,NMS,2.28
CXW,Industrials,Security & Protection Services,NYQ,2.28
ACLS,Technology,Semiconductor Equipment & Materials,NMS,2.28
MYRG,Industrials,Engineering & Construction,NMS,2.28
SHO,Real Estate,REIT - Hotel & Motel,NYQ,2.28
KYN,Financial Services,Asset Management,NYQ,2.27
ENVX,Industrials,Electrical Equipment & Parts,NMS,2.27
ALG,Industrials,Farm & Heavy Construction Machinery,NYQ,2.27
TMDX,Healthcare,Medical Devices,NGM,2.27
CXM,Technology,Software - Application,NYQ,2.26
DFH,Consumer Cyclical,Residential Construction,NYQ,2.26
NEXT,Energy,Oil & Gas E&P,NCM,2.26
NBTB,Financial Services,Banks - Regional,NMS,2.25
HURN,Industrials,Consulting Services,NMS,2.25
PACS,Healthcare,Medical Care Facilities,NYQ,2.25
ROIC,Real Estate,REIT - Retail,NMS,2.25
PTGX,Healthcare,Biotechnology,NGM,2.25
ARCB,Industrials,Trucking,NMS,2.24
CCU,Consumer Defensive,Beverages - Brewers,NYQ,2.24
HWKN,Basic Materials,Specialty Chemicals,NMS,2.24
CNTA,Healthcare,Biotechnology,NMS,2.23
GDV,Financial Services,Asset Management,NYQ,2.23
IQ,Communication Services,Entertainment,NMS,2.23
WERN,Industrials,Trucking,NMS,2.23
RVLV,Consumer Cyclical,Internet Retail,NYQ,2.23
CNMD,Healthcare,Medical Devices,NYQ,2.22
RAMP,Technology,Software - Infrastructure,NYQ,2.22
OSW,Consumer Cyclical,Leisure,NCM,2.22
WLY,Communication Services,Publishing,NYQ,2.22
SOC,Energy,Oil & Gas Drilling,NYQ,2.22
EFSC,Financial Services,Banks - Regional,NMS,2.21
SXI,Industrials,Specialty Industrial Machinery,NYQ,2.21
HRMY,Healthcare,Biotechnology,NGM,2.21
BTU,Energy,Thermal Coal,NYQ,2.21
LSPD,Technology,Software - Application,NYQ,2.21
CLOV,Healthcare,Healthcare Plans,NMS,2.2
MBC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYQ,2.2
LGND,Healthcare,Biotechnology,NGM,2.2
WLYB,Communication Services,Publishing,NYQ,2.2
AVDX,Technology,Software - Infrastructure,NMS,2.19
PSNYW,Consumer Cyclical,Auto Manufacturers,NGM,2.19
PSNY,Consumer Cyclical,Auto Manufacturers,NGM,2.19
IREN,Financial Services,Capital Markets,NMS,2.19
ICFI,Industrials,Consulting Services,NMS,2.19
LMAT,Healthcare,Medical Instruments & Supplies,NGM,2.18
PINC,Healthcare,Health Information Services,NMS,2.18
CEPU,Utilities,Utilities - Regulated Electric,NYQ,2.18
GOF,Financial Services,Asset Management,NYQ,2.18
PHIN,Consumer Cyclical,Auto Parts,NYQ,2.17
KAR,Consumer Cyclical,Auto & Truck Dealerships,NYQ,2.17
SYBT,Financial Services,Banks - Regional,NMS,2.17
SLNO,Healthcare,Biotechnology,NCM,2.17
CHEF,Consumer Defensive,Food Distribution,NMS,2.16
CLM,Financial Services,Asset Management,NYQ,2.15
BEAM,Healthcare,Biotechnology,NMS,2.15
ARDT,Healthcare,Medical Care Facilities,NYQ,2.15
ZIM,Industrials,Marine Shipping,NYQ,2.14
PLUS,Technology,Software - Application,NMS,2.14
CENTA,Consumer Defensive,Packaged Foods,NMS,2.12
SUPN,Healthcare,Drug Manufacturers - Specialty & Generic,NGM,2.12
CENT,Consumer Defensive,Packaged Foods,NMS,2.12
TR,Consumer Defensive,Confectioners,NYQ,2.12
COCO,Consumer Defensive,Beverages - Non-Alcoholic,NMS,2.12
UFPT,Healthcare,Medical Devices,NCM,2.11
UPWK,Communication Services,Internet Content & Information,NMS,2.11
CRTO,Communication Services,Advertising Agencies,NMS,2.1
AGM,Financial Services,Credit Services,NYQ,2.1
LGIH,Consumer Cyclical,Residential Construction,NMS,2.1
MTRN,Basic Materials,Other Industrial Metals & Mining,NYQ,2.1
IDYA,Healthcare,Biotechnology,NMS,2.1
EXTR,Technology,Communication Equipment,NMS,2.1
WOR,Industrials,Metal Fabrication,NYQ,2.1
CMBT,Energy,Oil & Gas Midstream,NYQ,2.1
SID,Basic Materials,Steel,NYQ,2.1
VSEC,Industrials,Aerospace & Defense,NMS,2.09
NUKKW,Technology,Software - Application,NCM,2.09
TSLX,Financial Services,Asset Management,NYQ,2.09
GBX,Industrials,Railroads,NYQ,2.08
OMCL,Healthcare,Health Information Services,NMS,2.08
EVTC,Technology,Software - Infrastructure,NYQ,2.07
BKV,Energy,Oil & Gas E&P,NYQ,2.07
WGS,Healthcare,Diagnostics & Research,NMS,2.06
TARS,Healthcare,Biotechnology,NMS,2.06
DBRG,Real Estate,Real Estate Services,NYQ,2.05
GTX,Consumer Cyclical,Auto Parts,NMS,2.05
OXLC,Financial Services,Asset Management,NGM,2.04
NXRT,Real Estate,REIT - Residential,NYQ,2.04
HUT,Financial Services,Capital Markets,NMS,2.03
RUN,Technology,Solar,NMS,2.03
IIPR,Real Estate,REIT - Industrial,NYQ,2.03
GENI,Communication Services,Internet Content & Information,NYQ,2.02
LUNR,Industrials,Aerospace & Defense,NGM,2.01
USA,Financial Services,Asset Management,NYQ,2.01
TRUP,Financial Services,Insurance - Property & Casualty,NGM,2.01
IART,Healthcare,Medical Devices,NMS,2.01
CTRI,Utilities,Utilities - Regulated Gas,NYQ,2.01
FINV,Financial Services,Credit Services,NYQ,1.99
IBTA,Technology,Software - Application,NYQ,1.99
CIFR,Financial Services,Capital Markets,NMS,1.99
CRI,Consumer Cyclical,Apparel Retail,NYQ,1.98
ATRC,Healthcare,Medical Instruments & Supplies,NGM,1.98
ORLA,Basic Materials,Gold,ASE,1.98
HSAI,Consumer Cyclical,Auto Parts,NMS,1.97
HLMN,Industrials,Tools & Accessories,NGM,1.97
PGNY,Healthcare,Health Information Services,NMS,1.97
HTH,Financial Services,Banks - Regional,NYQ,1.96
AGIO,Healthcare,Biotechnology,NMS,1.96
LZB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYQ,1.96
MBIN,Financial Services,Banks - Regional,NCM,1.95
HG,Financial Services,Insurance - Reinsurance,NYQ,1.95
CNXN,Technology,Electronics & Computer Distribution,NMS,1.95
OFG,Financial Services,Banks - Regional,NYQ,1.94
JAMF,Technology,Software - Application,NMS,1.94
TRMD,Energy,Oil & Gas Midstream,NMS,1.94
EDN,Utilities,Utilities - Regulated Electric,NYQ,1.93
MQ,Technology,Software - Infrastructure,NMS,1.93
DAVA,Technology,Software - Infrastructure,NYQ,1.93
LOT,Consumer Cyclical,Auto Manufacturers,NMS,1.93
INSW,Energy,Oil & Gas Midstream,NYQ,1.92
DFIN,Technology,Software - Application,NYQ,1.92
VITL,Consumer Defensive,Farm Products,NGM,1.92
CASH,Financial Services,Banks - Regional,NMS,1.92
ENLT,Utilities,Utilities - Renewable,NMS,1.91
IRON,Healthcare,Biotechnology,NGM,1.91
BTE,Energy,Oil & Gas E&P,NYQ,1.91
ALGT,Industrials,Airlines,NMS,1.91
CVI,Energy,Oil & Gas Refining & Marketing,NYQ,1.91
ULCC,Industrials,Airlines,NMS,1.9
FL,Consumer Cyclical,Apparel Retail,NYQ,1.9
FTF,Financial Services,Asset Management,ASE,1.89
PRDO,Consumer Defensive,Education & Training Services,NMS,1.89
GDYN,Technology,Information Technology Services,NCM,1.88
RVT,Financial Services,Asset Management,NYQ,1.88
SPT,Technology,Software - Application,NCM,1.88
PSEC,Financial Services,Asset Management,NMS,1.88
AAT,Real Estate,REIT - Diversified,NYQ,1.87
EVCM,Technology,Software - Infrastructure,NMS,1.86
BAK,Basic Materials,Chemicals,NYQ,1.86
KMT,Industrials,Tools & Accessories,NYQ,1.86
ROCK,Industrials,Building Products & Equipment,NMS,1.86
AGX,Industrials,Engineering & Construction,NYQ,1.86
VNET,Technology,Information Technology Services,NMS,1.86
CDLR,Industrials,Engineering & Construction,NYQ,1.85
SDGR,Healthcare,Health Information Services,NMS,1.85
BLTE,Healthcare,Biotechnology,NCM,1.85
OI,Consumer Cyclical,Packaging & Containers,NYQ,1.85
DRH,Real Estate,REIT - Hotel & Motel,NYQ,1.85
FIHL,Financial Services,Insurance - Diversified,NYQ,1.84
VSTS,Industrials,Rental & Leasing Services,NYQ,1.84
WULF,Financial Services,Capital Markets,NCM,1.84
NEO,Healthcare,Diagnostics & Research,NCM,1.84
PAX,Financial Services,Asset Management,NMS,1.84
GOGL,Industrials,Marine Shipping,NMS,1.84
SIMO,Technology,Semiconductors,NMS,1.84
MNR,Energy,Oil & Gas E&P,NYQ,1.84
GLP,Energy,Oil & Gas Midstream,NYQ,1.83
NUV,Financial Services,Asset Management,NYQ,1.83
EVT,Financial Services,Asset Management,NYQ,1.83
SBLK,Industrials,Marine Shipping,NMS,1.83
PRM,Basic Materials,Specialty Chemicals,NYQ,1.83
DHT,Energy,Oil & Gas Midstream,NYQ,1.83
WMK,Consumer Defensive,Grocery Stores,NYQ,1.82
TXG,Healthcare,Health Information Services,NMS,1.82
GDRX,Healthcare,Health Information Services,NMS,1.82
FBNC,Financial Services,Banks - Regional,NMS,1.82
PL,Industrials,Aerospace & Defense,NYQ,1.82
NABL,Technology,Information Technology Services,NYQ,1.82
REVG,Industrials,Farm & Heavy Construction Machinery,NYQ,1.81
STC,Financial Services,Insurance - Property & Casualty,NYQ,1.81
PROK,Healthcare,Biotechnology,NCM,1.81
TFIN,Financial Services,Banks - Regional,NMS,1.8
CUBI,Financial Services,Banks - Regional,NYQ,1.79
WWW,Consumer Cyclical,Footwear & Accessories,NYQ,1.79
TALO,Energy,Oil & Gas E&P,NYQ,1.79
VYX,Technology,Information Technology Services,NYQ,1.79
UNFI,Consumer Defensive,Food Distribution,NYQ,1.78
TVTX,Healthcare,Biotechnology,NGM,1.78
PRG,Industrials,Rental & Leasing Services,NYQ,1.78
IOVA,Healthcare,Biotechnology,NGM,1.78
SVV,Consumer Cyclical,Specialty Retail,NYQ,1.78
SKWD,Financial Services,Insurance - Property & Casualty,NMS,1.78
THS,Consumer Defensive,Packaged Foods,NYQ,1.77
HIMX,Technology,Semiconductors,NMS,1.77
EXPI,Real Estate,Real Estate Services,NGM,1.77
ARHS,Consumer Cyclical,Home Improvement Retail,NMS,1.77
HPK,Energy,Oil & Gas E&P,NGM,1.77
VRE,Real Estate,REIT - Residential,NYQ,1.76
MSGE,Consumer Cyclical,Leisure,NYQ,1.76
WVE,Healthcare,Biotechnology,NGM,1.76
BIGZ,Financial Services,Asset Management,NYQ,1.75
AMPH,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1.75
TDOC,Healthcare,Health Information Services,NYQ,1.75
CHCO,Financial Services,Banks - Regional,NMS,1.74
CMPR,Industrials,Specialty Business Services,NMS,1.74
ROG,Technology,Electronic Components,NYQ,1.74
SAND,Basic Materials,Gold,NYQ,1.74
LKFN,Financial Services,Banks - Regional,NMS,1.74
BBUC,Financial Services,Asset Management,NYQ,1.74
GERN,Healthcare,Biotechnology,NMS,1.73
NIC,Financial Services,Banks - Regional,NYQ,1.72
DVAX,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1.72
GPCR,Healthcare,Biotechnology,NGM,1.72
RQI,Financial Services,Asset Management,NYQ,1.72
NTCT,Technology,Software - Infrastructure,NMS,1.71
CABO,Communication Services,Telecom Services,NYQ,1.71
GTY,Real Estate,REIT - Retail,NYQ,1.71
CSGS,Technology,Software - Infrastructure,NMS,1.71
IAS,Communication Services,Advertising Agencies,NMS,1.71
DNN,Energy,Uranium,ASE,1.7
FCF,Financial Services,Banks - Regional,NYQ,1.7
CENX,Basic Materials,Aluminum,NMS,1.7
MAG,Basic Materials,Silver,ASE,1.69
TY,Financial Services,Asset Management,NYQ,1.69
GAB,Financial Services,Asset Management,NYQ,1.69
PLUG,Industrials,Electrical Equipment & Parts,NCM,1.69
NWBI,Financial Services,Banks - Regional,NMS,1.68
ASTH,Healthcare,Medical Care Facilities,NCM,1.68
SUPV,Financial Services,Banks - Regional,NYQ,1.68
CLDX,Healthcare,Biotechnology,NCM,1.68
GNL,Real Estate,REIT - Diversified,NYQ,1.68
ETV,Financial Services,Asset Management,NYQ,1.68
MTTR,Technology,Software - Application,NGM,1.68
KN,Technology,Electronic Components,NYQ,1.67
SJW,Utilities,Utilities - Regulated Water,NMS,1.67
SPHR,Communication Services,Entertainment,NYQ,1.67
ATEC,Healthcare,Medical Devices,NMS,1.67
PD,Technology,Software - Application,NYQ,1.67
SONO,Technology,Consumer Electronics,NMS,1.66
OPRA,Communication Services,Internet Content & Information,NMS,1.66
UCTT,Technology,Semiconductor Equipment & Materials,NMS,1.66
AMBP,Consumer Cyclical,Packaging & Containers,NYQ,1.66
KRP,Energy,Oil & Gas E&P,NYQ,1.65
NGVT,Basic Materials,Specialty Chemicals,NYQ,1.65
PHR,Healthcare,Health Information Services,NYQ,1.65
XMTR,Industrials,Specialty Industrial Machinery,NMS,1.65
APLD,Technology,Information Technology Services,NMS,1.65
IMCR,Healthcare,Biotechnology,NMS,1.65
VVX,Industrials,Aerospace & Defense,NYQ,1.65
ARCO,Consumer Cyclical,Restaurants,NYQ,1.65
LOMA,Basic Materials,Building Materials,NYQ,1.64
STGW,Communication Services,Advertising Agencies,NMS,1.64
BCRX,Healthcare,Biotechnology,NMS,1.64
NBHC,Financial Services,Banks - Regional,NYQ,1.64
WBTN,Communication Services,Internet Content & Information,NMS,1.64
WKC,Energy,Oil & Gas Refining & Marketing,NYQ,1.64
NAC,Financial Services,Asset Management,NYQ,1.64
SSRM,Basic Materials,Gold,NMS,1.63
NTB,Financial Services,Banks - Diversified,NYQ,1.63
CODI,Industrials,Conglomerates,NYQ,1.63
DBD,Technology,Software - Application,NYQ,1.63
BBU,Industrials,Conglomerates,NYQ,1.63
NN,Technology,Software - Infrastructure,NCM,1.62
ARIS,Utilities,Utilities - Regulated Water,NYQ,1.62
PBI,Industrials,Integrated Freight & Logistics,NYQ,1.62
PCT,Industrials,Pollution & Treatment Controls,NCM,1.62
TROX,Basic Materials,Chemicals,NYQ,1.62
EPC,Consumer Defensive,Household & Personal Products,NYQ,1.62
TNC,Industrials,Specialty Industrial Machinery,NYQ,1.61
DESP,Consumer Cyclical,Travel Services,NYQ,1.61
PDO,Basic Materials,Independent Oil & Gas,NYQ,1.61
LOB,Financial Services,Banks - Regional,NYQ,1.61
EVO,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1.61
STEW,Financial Services,Asset Management,NYQ,1.6
XHR,Real Estate,REIT - Hotel & Motel,NYQ,1.6
CDRE,Industrials,Aerospace & Defense,NYQ,1.6
MNKD,Healthcare,Biotechnology,NGM,1.6
KEN,Utilities,Utilities - Independent Power Producers,NYQ,1.6
ARQT,Healthcare,Biotechnology,NMS,1.6
BDJ,Financial Services,Asset Management,NYQ,1.6
NWN,Utilities,Utilities - Regulated Gas,NYQ,1.6
UPBD,Technology,Software - Application,NMS,1.6
PX,Financial Services,Asset Management,NYQ,1.59
FSM,Basic Materials,Gold,NYQ,1.59
DXPE,Industrials,Industrial Distribution,NMS,1.59
RDW,Industrials,Aerospace & Defense,NYQ,1.59
NHC,Healthcare,Medical Care Facilities,ASE,1.59
HE,Utilities,Utilities - Regulated Electric,NYQ,1.58
VRNT,Technology,Software - Infrastructure,NMS,1.58
QBTS,Technology,Computer Hardware,NYQ,1.58
DNOW,Industrials,Industrial Distribution,NYQ,1.57
PEB,Real Estate,REIT - Hotel & Motel,NYQ,1.57
MCRI,Consumer Cyclical,Resorts & Casinos,NMS,1.57
SILV,Basic Materials,Other Precious Metals & Mining,ASE,1.57
HMN,Financial Services,Insurance - Property & Casualty,NYQ,1.57
INFN,Technology,Communication Equipment,NMS,1.57
GO,Consumer Defensive,Grocery Stores,NMS,1.57
CMPO,Industrials,Metal Fabrication,NGM,1.57
LTC,Real Estate,REIT - Healthcare Facilities,NYQ,1.56
CLBK,Financial Services,Banks - Regional,NMS,1.56
LUCK,Consumer Cyclical,Leisure,NYQ,1.56
LZ,Industrials,Specialty Business Services,NMS,1.55
DNUT,Consumer Defensive,Grocery Stores,NMS,1.55
DAC,Industrials,Marine Shipping,NYQ,1.54
VRDN,Healthcare,Biotechnology,NCM,1.54
BHE,Technology,Electronic Components,NYQ,1.54
SRCE,Financial Services,Banks - Regional,NMS,1.54
CTS,Technology,Electronic Components,NYQ,1.54
DSGR,Industrials,Industrial Distribution,NMS,1.54
ZUO,Technology,Software - Infrastructure,NYQ,1.53
ADNT,Consumer Cyclical,Auto Parts,NYQ,1.53
LC,Financial Services,Banks - Regional,NYQ,1.53
MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NMS,1.53
SPNS,Technology,Software - Application,NMS,1.53
BSTZ,Financial Services,Asset Management,NYQ,1.53
SHCO,Consumer Cyclical,Lodging,NYQ,1.53
EVEX,Industrials,Aerospace & Defense,NYQ,1.53
GLPG,Healthcare,Biotechnology,NMS,1.53
SASR,Financial Services,Banks - Regional,NMS,1.53
CLMT,Energy,Oil & Gas E&P,NMS,1.52
STEL,Financial Services,Banks - Regional,NYQ,1.52
AMPL,Technology,Software - Application,NCM,1.52
DMLP,Energy,Oil & Gas E&P,NMS,1.51
GSBD,Financial Services,Asset Management,NYQ,1.51
OPFI,Financial Services,Credit Services,NYQ,1.51
FTRE,Healthcare,Biotechnology,NMS,1.51
STBA,Financial Services,Banks - Regional,NMS,1.51
MXL,Technology,Semiconductors,NMS,1.51
NRIX,Healthcare,Biotechnology,NGM,1.5
RLJ,Real Estate,REIT - Hotel & Motel,NYQ,1.5
BV,Industrials,Specialty Business Services,NYQ,1.5
KOS,Energy,Oil & Gas E&P,NYQ,1.5
INDV,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1.5
WTTR,Energy,Oil & Gas Equipment & Services,NYQ,1.49
UTI,Consumer Defensive,Education & Training Services,NYQ,1.49
PLYA,Consumer Cyclical,Resorts & Casinos,NMS,1.49
XPRO,Energy,Oil & Gas Equipment & Services,NYQ,1.48
HLIO,Industrials,Specialty Industrial Machinery,NYQ,1.48
MMI,Real Estate,Real Estate Services,NYQ,1.48
BXMX,Financial Services,Asset Management,NYQ,1.48
AGL,Healthcare,Medical Care Facilities,NYQ,1.48
KSS,Consumer Cyclical,Department Stores,NYQ,1.47
ATSG,Industrials,Airlines,NMS,1.47
WS,Basic Materials,Steel,NYQ,1.47
ROOT,Financial Services,Insurance - Property & Casualty,NMS,1.47
TASK,Technology,Information Technology Services,NMS,1.47
FSLY,Technology,Software - Application,NYQ,1.47
PLAB,Technology,Semiconductor Equipment & Materials,NMS,1.46
VBTX,Financial Services,Banks - Regional,NGM,1.46
AFYA,Consumer Defensive,Education & Training Services,NMS,1.46
LNN,Industrials,Farm & Heavy Construction Machinery,NYQ,1.46
AHCO,Healthcare,Medical Devices,NCM,1.46
FDP,Consumer Defensive,Farm Products,NYQ,1.46
TCBK,Financial Services,Banks - Regional,NMS,1.45
MLNK,Technology,Software - Application,NYQ,1.45
CSTM,Basic Materials,Aluminum,NYQ,1.45
CBRL,Consumer Cyclical,Restaurants,NMS,1.45
DYN,Healthcare,Biotechnology,NMS,1.45
TGI,Industrials,Aerospace & Defense,NYQ,1.45
ATEN,Technology,Software - Infrastructure,NYQ,1.45
SEI,Energy,Oil & Gas Equipment & Services,NYQ,1.44
ETG,Financial Services,Asset Management,NYQ,1.44
TILE,Industrials,Building Products & Equipment,NMS,1.44
MODG,Consumer Cyclical,Leisure,NYQ,1.44
VECO,Technology,Semiconductor Equipment & Materials,NMS,1.44
GRDN,Healthcare,Medical Care Facilities,NYQ,1.44
TNK,Energy,Oil & Gas Midstream,NYQ,1.44
SCL,Basic Materials,Specialty Chemicals,NYQ,1.43
VIR,Healthcare,Biotechnology,NMS,1.43
HYT,Financial Services,Asset Management,NYQ,1.43
KARO,Technology,Software - Application,NCM,1.43
PRAX,Healthcare,Biotechnology,NMS,1.43
LADR,Real Estate,REIT - Mortgage,NYQ,1.43
WT,Financial Services,Asset Management,NYQ,1.43
VET,Energy,Oil & Gas E&P,NYQ,1.43
KLG,Consumer Defensive,Packaged Foods,NYQ,1.43
ANDE,Consumer Defensive,Food Distribution,NMS,1.42
DSL,Financial Services,Asset Management,NYQ,1.42
NNE,Industrials,Specialty Industrial Machinery,NCM,1.42
UMH,Real Estate,REIT - Residential,NYQ,1.42
KNSA,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1.42
LEG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYQ,1.42
QUBT,Technology,Computer Hardware,NCM,1.42
HOPE,Financial Services,Banks - Regional,NMS,1.41
SFL,Industrials,Marine Shipping,NYQ,1.41
NYAX,Technology,Information Technology Services,NMS,1.41
NAVI,Financial Services,Credit Services,NMS,1.41
CMRE,Industrials,Marine Shipping,NYQ,1.41
HELE,Consumer Defensive,Household & Personal Products,NMS,1.41
LEU,Energy,Uranium,ASE,1.4
ADEA,Technology,Software - Application,NMS,1.4
VRTS,Financial Services,Asset Management,NYQ,1.4
HDL,Consumer Cyclical,Restaurants,NGM,1.4
FLNG,Energy,Oil & Gas Midstream,NYQ,1.4
FORTY,Technology,Information Technology Services,NMS,1.4
CWH,Consumer Cyclical,Auto & Truck Dealerships,NYQ,1.39
SYRE,Healthcare,Biotechnology,NMS,1.39
NVAX,Healthcare,Biotechnology,NMS,1.39
ERO,Basic Materials,Copper,NYQ,1.39
GB,Technology,Software - Infrastructure,NYQ,1.39
DSP,Technology,Software - Application,NMS,1.38
BUSE,Financial Services,Banks - Regional,NMS,1.38
NRP,Energy,Thermal Coal,NYQ,1.38
KRNT,Industrials,Specialty Industrial Machinery,NMS,1.38
AAOI,Technology,Communication Equipment,NGM,1.38
BTT,Financial Services,Asset Management,NYQ,1.38
BLX,Financial Services,Banks - Regional,NYQ,1.38
WABC,Financial Services,Banks - Regional,NMS,1.38
SILA,Real Estate,REIT - Healthcare Facilities,NYQ,1.37
WINA,Consumer Cyclical,Specialty Retail,NGM,1.37
GIII,Consumer Cyclical,Apparel Manufacturing,NMS,1.37
BHLB,Financial Services,Banks - Regional,NYQ,1.37
RXST,Healthcare,Medical Devices,NGM,1.37
FUBO,Communication Services,Broadcasting,NYQ,1.37
DCOM,Financial Services,Banks - Regional,NMS,1.36
SPH,Utilities,Utilities - Regulated Gas,NYQ,1.36
WGO,Consumer Cyclical,Recreational Vehicles,NYQ,1.36
